hour,minu,location,count
040712,41,2,0
040712,41,3,0
040712,41,4,0
040712,41,5,0
040712,41,6,0
040712,41,7,0
040712,41,8,0
040712,41,9,0
040712,41,10,0
040712,41,11,0
040712,41,12,0
040712,41,13,0
040712,41,14,0
040712,41,15,0
040712,41,16,0
040712,41,17,0
040712,41,18,0
040712,41,19,0
040712,42,1,0
040712,42,2,0
040712,42,3,0
040712,42,4,0
040712,42,5,0
040712,42,6,0
040712,42,7,0
040712,42,8,0
040712,42,9,0
040712,42,10,0
040712,42,11,0
040712,42,12,0
040712,42,13,0
040712,42,14,0
040712,42,15,0
040712,42,16,0
040712,42,17,0
040712,42,18,0
040712,42,19,0
040712,43,1,0
040712,43,2,0
040712,43,3,0
040712,43,4,0
040712,43,5,0
040712,43,6,0
040712,43,7,0
040712,43,8,0
040712,43,9,0
040712,43,10,0
040712,43,11,0
040712,43,12,0
040712,43,13,0
040712,43,14,0
040712,43,15,0
040712,43,16,0
040712,43,17,0
040712,43,18,0
040712,43,19,0
040712,44,1,0
040712,44,2,0
040712,44,3,0
040712,44,4,0
040712,44,5,0
040712,44,6,0
040712,44,7,0
040712,44,8,0
040712,44,9,0
040712,44,10,0
040712,44,11,0
040712,44,12,0
040712,44,13,0
040712,44,14,0
040712,44,15,0
040712,44,16,0
040712,44,17,0
040712,44,18,0
040712,44,19,0
040712,45,1,0
040712,45,2,1
040712,45,3,1
040712,45,4,0
040712,45,5,0
040712,45,6,2
040712,45,7,0
040712,45,8,0
040712,45,9,0
040712,45,10,0
040712,45,11,0
040712,45,12,0
040712,45,13,0
040712,45,14,1
040712,45,15,0
040712,45,16,0
040712,45,17,0
040712,45,18,0
040712,45,19,0
040712,46,1,0
040712,46,2,0
040712,46,3,0
040712,46,4,0
040712,46,5,0
040712,46,6,0
040712,46,7,0
040712,46,8,0
040712,46,9,0
040712,46,10,0
040712,46,11,0
040712,46,12,0
040712,46,13,0
040712,46,14,0
040712,46,15,0
040712,46,16,0
040712,46,17,0
040712,46,18,0
040712,46,19,0
040712,47,1,0
040712,47,2,0
040712,47,3,0
040712,47,4,0
040712,47,5,0
040712,47,6,0
040712,47,7,0
040712,47,8,0
040712,47,9,0
040712,47,10,0
040712,47,11,0
040712,47,12,0
040712,47,13,0
040712,47,14,0
040712,47,15,0
040712,47,16,0
040712,47,17,0
040712,47,18,0
040712,47,19,0
040712,48,1,0
040712,48,2,0
040712,48,3,0
040712,48,4,0
040712,48,5,0
040712,48,6,0
040712,48,7,0
040712,48,8,0
040712,48,9,0
040712,48,10,0
040712,48,11,0
040712,48,12,0
040712,48,13,0
040712,48,14,0
040712,48,15,0
040712,48,16,0
040712,48,17,0
040712,48,18,0
040712,48,19,0
040712,49,1,0
040712,49,2,0
040712,49,3,0
040712,49,4,0
040712,49,5,0
040712,49,6,0
040712,49,7,0
040712,49,8,0
040712,49,9,0
040712,49,10,0
040712,49,11,0
040712,49,12,0
040712,49,13,0
040712,49,14,0
040712,49,15,0
040712,49,16,0
040712,49,17,0
040712,49,18,0
040712,49,19,0
040712,50,1,1
040712,50,2,0
040712,50,3,1
040712,50,4,0
040712,50,5,1
040712,50,6,0
040712,50,7,0
040712,50,8,1
040712,50,9,1
040712,50,10,0
040712,50,11,0
040712,50,12,0
040712,50,13,2
040712,50,14,0
040712,50,15,0
040712,50,16,0
040712,50,17,0
040712,50,18,0
040712,50,19,0
040712,51,1,0
040712,51,2,0
040712,51,3,0
040712,51,4,0
040712,51,5,0
040712,51,6,0
040712,51,7,0
040712,51,8,0
040712,51,9,0
040712,51,10,0
040712,51,11,0
040712,51,12,0
040712,51,13,0
040712,51,14,0
040712,51,15,0
040712,51,16,0
040712,51,17,0
040712,51,18,0
040712,51,19,0
040712,52,1,0
040712,52,2,0
040712,52,3,0
040712,52,4,0
040712,52,5,0
040712,52,6,0
040712,52,7,0
040712,52,8,0
040712,52,9,0
040712,52,10,0
040712,52,11,0
040712,52,12,0
040712,52,13,0
040712,52,14,0
040712,52,15,0
040712,52,16,0
040712,52,17,0
040712,52,18,0
040712,52,19,0
040712,53,1,0
040712,53,2,0
040712,53,3,0
040712,53,4,0
040712,53,5,0
040712,53,6,0
040712,53,7,0
040712,53,8,0
040712,53,9,0
040712,53,10,0
040712,53,11,0
040712,53,12,0
040712,53,13,0
040712,53,14,0
040712,53,15,0
040712,53,16,0
040712,53,17,0
040712,53,18,0
040712,53,19,0
040712,54,1,0
040712,54,2,0
040712,54,3,0
040712,54,4,0
040712,54,5,0
040712,54,6,0
040712,54,7,0
040712,54,8,0
040712,54,9,0
040712,54,10,0
040712,54,11,0
040712,54,12,0
040712,54,13,0
040712,54,14,0
040712,54,15,0
040712,54,16,0
040712,54,17,0
040712,54,18,0
040712,54,19,0
040712,55,1,0
040712,55,2,1
040712,55,3,0
040712,55,4,0
040712,55,5,0
040712,55,6,0
040712,55,7,0
040712,55,8,1
040712,55,9,1
040712,55,10,0
040712,55,11,0
040712,55,12,2
040712,55,13,0
040712,55,14,1
040712,55,15,0
040712,55,16,2
040712,55,17,1
040712,55,18,0
040712,55,19,1
040712,56,1,0
040712,56,2,0
040712,56,3,0
040712,56,4,0
040712,56,5,0
040712,56,6,0
040712,56,7,0
040712,56,8,0
040712,56,9,0
040712,56,10,0
040712,56,11,0
040712,56,12,0
040712,56,13,0
040712,56,14,0
040712,56,15,0
040712,56,16,0
040712,56,17,0
040712,56,18,0
040712,56,19,0
040712,57,1,0
040712,57,2,0
040712,57,3,0
040712,57,4,0
040712,57,5,0
040712,57,6,0
040712,57,7,0
040712,57,8,0
040712,57,9,0
040712,57,10,0
040712,57,11,0
040712,57,12,0
040712,57,13,0
040712,57,14,0
040712,57,15,0
040712,57,16,0
040712,57,17,0
040712,57,18,0
040712,57,19,0
040712,58,1,0
040712,58,2,0
040712,58,3,0
040712,58,4,0
040712,58,5,0
040712,58,6,0
040712,58,7,0
040712,58,8,0
040712,58,9,0
040712,58,10,0
040712,58,11,0
040712,58,12,0
040712,58,13,0
040712,58,14,0
040712,58,15,0
040712,58,16,0
040712,58,17,0
040712,58,18,0
040712,58,19,0
040712,59,1,0
040712,59,2,0
040712,59,3,0
040712,59,4,0
040712,59,5,0
040712,59,6,0
040712,59,7,0
040712,59,8,0
040712,59,9,0
040712,59,10,0
040712,59,11,0
040712,59,12,0
040712,59,13,0
040712,59,14,0
040712,59,15,0
040712,59,16,0
040712,59,17,0
040712,59,18,0
040712,59,19,0
040713,00,1,0
040713,00,2,0
040713,00,3,0
040713,00,4,0
040713,00,5,0
040713,00,6,1
040713,00,7,0
040713,00,8,0
040713,00,9,2
040713,00,10,0
040713,00,11,0
040713,00,12,0
040713,00,13,1
040713,00,14,0
040713,00,15,1
040713,00,16,0
040713,00,17,0
040713,00,18,0
040713,00,19,0
040713,01,1,0
040713,01,2,0
040713,01,3,0
040713,01,4,0
040713,01,5,0
040713,01,6,0
040713,01,7,0
040713,01,8,0
040713,01,9,0
040713,01,10,0
040713,01,11,0
040713,01,12,0
040713,01,13,0
040713,01,14,0
040713,01,15,0
040713,01,16,0
040713,01,17,0
040713,01,18,0
040713,01,19,0
040713,02,1,0
040713,02,2,0
040713,02,3,0
040713,02,4,0
040713,02,5,0
040713,02,6,0
040713,02,7,0
040713,02,8,0
040713,02,9,0
040713,02,10,0
040713,02,11,0
040713,02,12,0
040713,02,13,0
040713,02,14,0
040713,02,15,0
040713,02,16,0
040713,02,17,0
040713,02,18,0
040713,02,19,0
040713,03,1,0
040713,03,2,0
040713,03,3,0
040713,03,4,0
040713,03,5,0
040713,03,6,0
040713,03,7,0
040713,03,8,0
040713,03,9,0
040713,03,10,0
040713,03,11,0
040713,03,12,0
040713,03,13,0
040713,03,14,0
040713,03,15,0
040713,03,16,0
040713,03,17,0
040713,03,18,0
040713,03,19,0
040713,04,1,0
040713,04,2,0
040713,04,3,0
040713,04,4,0
040713,04,5,0
040713,04,6,0
040713,04,7,0
040713,04,8,0
040713,04,9,0
040713,04,10,0
040713,04,11,0
040713,04,12,0
040713,04,13,0
040713,04,14,0
040713,04,15,0
040713,04,16,0
040713,04,17,0
040713,04,18,0
040713,04,19,0
040713,05,1,0
040713,05,2,2
040713,05,3,0
040713,05,4,0
040713,05,5,0
040713,05,6,2
040713,05,7,0
040713,05,8,0
040713,05,9,2
040713,05,10,0
040713,05,11,0
040713,05,12,0
040713,05,13,0
040713,05,14,0
040713,05,15,2
040713,05,16,0
040713,05,17,0
040713,05,18,0
040713,05,19,1
040713,06,1,0
040713,06,2,0
040713,06,3,0
040713,06,4,0
040713,06,5,0
040713,06,6,0
040713,06,7,0
040713,06,8,0
040713,06,9,0
040713,06,10,0
040713,06,11,0
040713,06,12,0
040713,06,13,0
040713,06,14,0
040713,06,15,0
040713,06,16,0
040713,06,17,0
040713,06,18,0
040713,06,19,0
040713,07,1,0
040713,07,2,0
040713,07,3,0
040713,07,4,0
040713,07,5,0
040713,07,6,0
040713,07,7,0
040713,07,8,0
040713,07,9,0
040713,07,10,0
040713,07,11,0
040713,07,12,0
040713,07,13,0
040713,07,14,0
040713,07,15,0
040713,07,16,0
040713,07,17,0
040713,07,18,0
040713,07,19,0
040713,08,1,0
040713,08,2,0
040713,08,3,0
040713,08,4,0
040713,08,5,0
040713,08,6,0
040713,08,7,0
040713,08,8,0
040713,08,9,0
040713,08,10,0
040713,08,11,0
040713,08,12,0
040713,08,13,0
040713,08,14,0
040713,08,15,0
040713,08,16,0
040713,08,17,0
040713,08,18,0
040713,08,19,0
040713,09,1,0
040713,09,2,0
040713,09,3,0
040713,09,4,0
040713,09,5,0
040713,09,6,0
040713,09,7,0
040713,09,8,0
040713,09,9,0
040713,09,10,0
040713,09,11,0
040713,09,12,0
040713,09,13,0
040713,09,14,0
040713,09,15,0
040713,09,16,0
040713,09,17,0
040713,09,18,0
040713,09,19,0
040713,10,1,0
040713,10,2,0
040713,10,3,1
040713,10,4,0
040713,10,5,0
040713,10,6,1
040713,10,7,0
040713,10,8,2
040713,10,9,0
040713,10,10,0
040713,10,11,0
040713,10,12,0
040713,10,13,0
040713,10,14,1
040713,10,15,0
040713,10,16,1
040713,10,17,0
040713,10,18,0
040713,10,19,0
040713,11,1,0
040713,11,2,0
040713,11,3,0
040713,11,4,0
040713,11,5,0
040713,11,6,0
040713,11,7,0
040713,11,8,0
040713,11,9,0
040713,11,10,0
040713,11,11,0
040713,11,12,0
040713,11,13,0
040713,11,14,0
040713,11,15,0
040713,11,16,0
040713,11,17,0
040713,11,18,0
040713,11,19,0
040713,12,1,0
040713,12,2,0
040713,12,3,0
040713,12,4,0
040713,12,5,0
040713,12,6,0
040713,12,7,0
040713,12,8,0
040713,12,9,0
040713,12,10,0
040713,12,11,0
040713,12,12,0
040713,12,13,0
040713,12,14,0
040713,12,15,0
040713,12,16,0
040713,12,17,0
040713,12,18,0
040713,12,19,0
040713,13,1,0
040713,13,2,0
040713,13,3,0
040713,13,4,0
040713,13,5,0
040713,13,6,0
040713,13,7,0
040713,13,8,0
040713,13,9,0
040713,13,10,0
040713,13,11,0
040713,13,12,0
040713,13,13,0
040713,13,14,0
040713,13,15,0
040713,13,16,0
040713,13,17,0
040713,13,18,0
040713,13,19,0
040713,14,1,0
040713,14,2,0
040713,14,3,0
040713,14,4,0
040713,14,5,0
040713,14,6,0
040713,14,7,0
040713,14,8,0
040713,14,9,0
040713,14,10,0
040713,14,11,0
040713,14,12,0
040713,14,13,0
040713,14,14,0
040713,14,15,0
040713,14,16,0
040713,14,17,0
040713,14,18,0
040713,14,19,0
040713,15,1,0
040713,15,2,0
040713,15,3,2
040713,15,4,0
040713,15,5,0
040713,15,6,2
040713,15,7,0
040713,15,8,1
040713,15,9,0
040713,15,10,0
040713,15,11,0
040713,15,12,0
040713,15,13,0
040713,15,14,0
040713,15,15,1
040713,15,16,0
040713,15,17,0
040713,15,18,0
040713,15,19,1
040713,16,1,0
040713,16,2,0
040713,16,3,0
040713,16,4,0
040713,16,5,0
040713,16,6,0
040713,16,7,0
040713,16,8,0
040713,16,9,0
040713,16,10,0
040713,16,11,0
040713,16,12,0
040713,16,13,0
040713,16,14,0
040713,16,15,0
040713,16,16,0
040713,16,17,0
040713,16,18,0
040713,16,19,0
040713,17,1,0
040713,17,2,0
040713,17,3,0
040713,17,4,0
040713,17,5,0
040713,17,6,0
040713,17,7,0
040713,17,8,0
040713,17,9,0
040713,17,10,0
040713,17,11,0
040713,17,12,0
040713,17,13,0
040713,17,14,0
040713,17,15,0
040713,17,16,0
040713,17,17,0
040713,17,18,0
040713,17,19,0
040713,18,1,0
040713,18,2,0
040713,18,3,0
040713,18,4,0
040713,18,5,0
040713,18,6,0
040713,18,7,0
040713,18,8,0
040713,18,9,0
040713,18,10,0
040713,18,11,0
040713,18,12,0
040713,18,13,0
040713,18,14,0
040713,18,15,0
040713,18,16,0
040713,18,17,0
040713,18,18,0
040713,18,19,0
040713,19,1,0
040713,19,2,0
040713,19,3,0
040713,19,4,0
040713,19,5,0
040713,19,6,0
040713,19,7,0
040713,19,8,0
040713,19,9,0
040713,19,10,0
040713,19,11,0
040713,19,12,0
040713,19,13,0
040713,19,14,0
040713,19,15,0
040713,19,16,0
040713,19,17,0
040713,19,18,0
040713,19,19,0
040713,20,1,0
040713,20,2,1
040713,20,3,0
040713,20,4,0
040713,20,5,1
040713,20,6,2
040713,20,7,0
040713,20,8,0
040713,20,9,0
040713,20,10,0
040713,20,11,0
040713,20,12,0
040713,20,13,1
040713,20,14,0
040713,20,15,0
040713,20,16,0
040713,20,17,0
040713,20,18,0
040713,20,19,2
040713,21,1,0
040713,21,2,0
040713,21,3,0
040713,21,4,0
040713,21,5,0
040713,21,6,0
040713,21,7,0
040713,21,8,0
040713,21,9,0
040713,21,10,0
040713,21,11,0
040713,21,12,0
040713,21,13,0
040713,21,14,0
040713,21,15,0
040713,21,16,0
040713,21,17,0
040713,21,18,0
040713,21,19,0
040713,22,1,0
040713,22,2,0
040713,22,3,0
040713,22,4,0
040713,22,5,0
040713,22,6,0
040713,22,7,0
040713,22,8,0
040713,22,9,0
040713,22,10,0
040713,22,11,0
040713,22,12,0
040713,22,13,0
040713,22,14,0
040713,22,15,0
040713,22,16,0
040713,22,17,0
040713,22,18,0
040713,22,19,0
040713,23,1,0
040713,23,2,0
040713,23,3,0
040713,23,4,0
040713,23,5,0
040713,23,6,0
040713,23,7,0
040713,23,8,0
040713,23,9,0
040713,23,10,0
040713,23,11,0
040713,23,12,0
040713,23,13,0
040713,23,14,0
040713,23,15,0
040713,23,16,0
040713,23,17,0
040713,23,18,0
040713,23,19,0
040713,24,1,0
040713,24,2,0
040713,24,3,0
040713,24,4,0
040713,24,5,0
040713,24,6,0
040713,24,7,0
040713,24,8,0
040713,24,9,0
040713,24,10,0
040713,24,11,0
040713,24,12,0
040713,24,13,0
040713,24,14,0
040713,24,15,0
040713,24,16,0
040713,24,17,0
040713,24,18,0
040713,24,19,0
040713,25,1,2
040713,25,2,1
040713,25,3,0
040713,25,4,0
040713,25,5,0
040713,25,6,0
040713,25,7,0
040713,25,8,0
040713,25,9,2
040713,25,10,0
040713,25,11,0
040713,25,12,1
040713,25,13,0
040713,25,14,1
040713,25,15,1
040713,25,16,1
040713,25,17,0
040713,25,18,0
040713,25,19,0
040713,26,1,0
040713,26,2,0
040713,26,3,0
040713,26,4,0
040713,26,5,0
040713,26,6,0
040713,26,7,0
040713,26,8,0
040713,26,9,0
040713,26,10,0
040713,26,11,0
040713,26,12,0
040713,26,13,0
040713,26,14,0
040713,26,15,0
040713,26,16,0
040713,26,17,0
040713,26,18,0
040713,26,19,0
040713,27,1,0
040713,27,2,0
040713,27,3,0
040713,27,4,0
040713,27,5,0
040713,27,6,0
040713,27,7,0
040713,27,8,0
040713,27,9,0
040713,27,10,0
040713,27,11,0
040713,27,12,0
040713,27,13,0
040713,27,14,0
040713,27,15,0
040713,27,16,0
040713,27,17,0
040713,27,18,0
040713,27,19,0
040713,28,1,0
040713,28,2,0
040713,28,3,0
040713,28,4,0
040713,28,5,0
040713,28,6,0
040713,28,7,0
040713,28,8,0
040713,28,9,0
040713,28,10,0
040713,28,11,0
040713,28,12,0
040713,28,13,0
040713,28,14,0
040713,28,15,0
040713,28,16,0
040713,28,17,0
040713,28,18,0
040713,28,19,0
040713,29,1,0
040713,29,2,0
040713,29,3,0
040713,29,4,0
040713,29,5,0
040713,29,6,0
040713,29,7,0
040713,29,8,0
040713,29,9,0
040713,29,10,0
040713,29,11,0
040713,29,12,0
040713,29,13,0
040713,29,14,0
040713,29,15,0
040713,29,16,0
040713,29,17,0
040713,29,18,0
040713,29,19,0
040713,30,1,0
040713,30,2,1
040713,30,3,1
040713,30,4,1
040713,30,5,1
040713,30,6,3
040713,30,7,0
040713,30,8,1
040713,30,9,2
040713,30,10,1
040713,30,11,0
040713,30,12,0
040713,30,13,0
040713,30,14,0
040713,30,15,0
040713,30,16,0
040713,30,17,0
040713,30,18,0
040713,30,19,1
040713,31,1,0
040713,31,2,0
040713,31,3,0
040713,31,4,0
040713,31,5,0
040713,31,6,0
040713,31,7,0
040713,31,8,0
040713,31,9,0
040713,31,10,0
040713,31,11,0
040713,31,12,0
040713,31,13,0
040713,31,14,0
040713,31,15,0
040713,31,16,0
040713,31,17,0
040713,31,18,0
040713,31,19,0
040713,32,1,0
040713,32,2,0
040713,32,3,0
040713,32,4,0
040713,32,5,0
040713,32,6,0
040713,32,7,0
040713,32,8,0
040713,32,9,0
040713,32,10,0
040713,32,11,0
040713,32,12,0
040713,32,13,0
040713,32,14,0
040713,32,15,0
040713,32,16,0
040713,32,17,0
040713,32,18,0
040713,32,19,0
040713,33,1,0
040713,33,2,0
040713,33,3,0
040713,33,4,0
040713,33,5,0
040713,33,6,0
040713,33,7,0
040713,33,8,0
040713,33,9,0
040713,33,10,0
040713,33,11,0
040713,33,12,0
040713,33,13,0
040713,33,14,0
040713,33,15,0
040713,33,16,0
040713,33,17,0
040713,33,18,0
040713,33,19,0
040713,34,1,0
040713,34,2,0
040713,34,3,0
040713,34,4,0
040713,34,5,0
040713,34,6,0
040713,34,7,0
040713,34,8,0
040713,34,9,0
040713,34,10,0
040713,34,11,0
040713,34,12,0
040713,34,13,0
040713,34,14,0
040713,34,15,0
040713,34,16,0
040713,34,17,0
040713,34,18,0
040713,34,19,0
040713,35,1,0
040713,35,2,2
040713,35,3,0
040713,35,4,0
040713,35,5,0
040713,35,6,0
040713,35,7,0
040713,35,8,1
040713,35,9,1
040713,35,10,0
040713,35,11,1
040713,35,12,0
040713,35,13,0
040713,35,14,1
040713,35,15,1
040713,35,16,1
040713,35,17,0
040713,35,18,0
040713,35,19,0
040713,36,1,0
040713,36,2,0
040713,36,3,0
040713,36,4,0
040713,36,5,0
040713,36,6,0
040713,36,7,0
040713,36,8,0
040713,36,9,0
040713,36,10,0
040713,36,11,0
040713,36,12,0
040713,36,13,0
040713,36,14,0
040713,36,15,0
040713,36,16,0
040713,36,17,0
040713,36,18,0
040713,36,19,0
040713,37,1,0
040713,37,2,0
040713,37,3,0
040713,37,4,0
040713,37,5,0
040713,37,6,0
040713,37,7,0
040713,37,8,0
040713,37,9,0
040713,37,10,0
040713,37,11,0
040713,37,12,0
040713,37,13,0
040713,37,14,0
040713,37,15,0
040713,37,16,0
040713,37,17,0
040713,37,18,0
040713,37,19,0
040713,38,1,0
040713,38,2,0
040713,38,3,0
040713,38,4,0
040713,38,5,0
040713,38,6,0
040713,38,7,0
040713,38,8,0
040713,38,9,0
040713,38,10,0
040713,38,11,0
040713,38,12,0
040713,38,13,0
040713,38,14,0
040713,38,15,0
040713,38,16,0
040713,38,17,0
040713,38,18,0
040713,38,19,0
040713,39,1,0
040713,39,2,0
040713,39,3,0
040713,39,4,0
040713,39,5,0
040713,39,6,0
040713,39,7,0
040713,39,8,0
040713,39,9,0
040713,39,10,0
040713,39,11,0
040713,39,12,0
040713,39,13,0
040713,39,14,0
040713,39,15,0
040713,39,16,0
040713,39,17,0
040713,39,18,0
040713,39,19,0
040713,40,1,0
040713,40,2,0
040713,40,3,1
040713,40,4,0
040713,40,5,1
040713,40,6,3
040713,40,7,0
040713,40,8,2
040713,40,9,1
040713,40,10,0
040713,40,11,0
040713,40,12,0
040713,40,13,0
040713,40,14,0
040713,40,15,3
040713,40,16,1
040713,40,17,0
040713,40,18,1
040713,40,19,0
040713,41,1,0
040713,41,2,0
040713,41,3,0
040713,41,4,0
040713,41,5,0
040713,41,6,0
040713,41,7,0
040713,41,8,0
040713,41,9,0
040713,41,10,0
040713,41,11,0
040713,41,12,0
040713,41,13,0
040713,41,14,0
040713,41,15,0
040713,41,16,0
040713,41,17,0
040713,41,18,0
040713,41,19,0
040713,42,1,0
040713,42,2,0
040713,42,3,0
040713,42,4,0
040713,42,5,0
040713,42,6,0
040713,42,7,0
040713,42,8,0
040713,42,9,0
040713,42,10,0
040713,42,11,0
040713,42,12,0
040713,42,13,0
040713,42,14,0
040713,42,15,0
040713,42,16,0
040713,42,17,0
040713,42,18,0
040713,42,19,0
040713,43,1,0
040713,43,2,0
040713,43,3,0
040713,43,4,0
040713,43,5,0
040713,43,6,0
040713,43,7,0
040713,43,8,0
040713,43,9,0
040713,43,10,0
040713,43,11,0
040713,43,12,0
040713,43,13,0
040713,43,14,0
040713,43,15,0
040713,43,16,0
040713,43,17,0
040713,43,18,0
040713,43,19,0
040713,44,1,0
040713,44,2,0
040713,44,3,0
040713,44,4,0
040713,44,5,0
040713,44,6,0
040713,44,7,0
040713,44,8,0
040713,44,9,0
040713,44,10,0
040713,44,11,0
040713,44,12,0
040713,44,13,0
040713,44,14,0
040713,44,15,0
040713,44,16,0
040713,44,17,0
040713,44,18,0
040713,44,19,0
040713,45,1,0
040713,45,2,1
040713,45,3,0
040713,45,4,0
040713,45,5,0
040713,45,6,0
040713,45,7,0
040713,45,8,0
040713,45,9,0
040713,45,10,1
040713,45,11,0
040713,45,12,0
040713,45,13,1
040713,45,14,0
040713,45,15,2
040713,45,16,0
040713,45,17,1
040713,45,18,1
040713,45,19,0
040713,46,1,0
040713,46,2,0
040713,46,3,0
040713,46,4,0
040713,46,5,0
040713,46,6,0
040713,46,7,0
040713,46,8,0
040713,46,9,0
040713,46,10,0
040713,46,11,0
040713,46,12,0
040713,46,13,0
040713,46,14,0
040713,46,15,0
040713,46,16,0
040713,46,17,0
040713,46,18,0
040713,46,19,0
040713,47,1,0
040713,47,2,0
040713,47,3,0
040713,47,4,0
040713,47,5,0
040713,47,6,0
040713,47,7,0
040713,47,8,0
040713,47,9,0
040713,47,10,0
040713,47,11,0
040713,47,12,0
040713,47,13,0
040713,47,14,0
040713,47,15,0
040713,47,16,0
040713,47,17,0
040713,47,18,0
040713,47,19,0
040713,48,1,0
040713,48,2,0
040713,48,3,0
040713,48,4,0
040713,48,5,0
040713,48,6,0
040713,48,7,0
040713,48,8,0
040713,48,9,0
040713,48,10,0
040713,48,11,0
040713,48,12,0
040713,48,13,0
040713,48,14,0
040713,48,15,0
040713,48,16,0
040713,48,17,0
040713,48,18,0
040713,48,19,0
040713,49,1,0
040713,49,2,0
040713,49,3,0
040713,49,4,0
040713,49,5,0
040713,49,6,0
040713,49,7,0
040713,49,8,0
040713,49,9,0
040713,49,10,0
040713,49,11,0
040713,49,12,0
040713,49,13,0
040713,49,14,0
040713,49,15,0
040713,49,16,0
040713,49,17,0
040713,49,18,0
040713,49,19,0
040713,50,1,1
040713,50,2,2
040713,50,3,1
040713,50,4,0
040713,50,5,0
040713,50,6,0
040713,50,7,0
040713,50,8,1
040713,50,9,1
040713,50,10,0
040713,50,11,0
040713,50,12,0
040713,50,13,1
040713,50,14,0
040713,50,15,1
040713,50,16,0
040713,50,17,0
040713,50,18,0
040713,50,19,1
040713,51,1,0
040713,51,2,0
040713,51,3,0
040713,51,4,0
040713,51,5,0
040713,51,6,0
040713,51,7,0
040713,51,8,0
040713,51,9,0
040713,51,10,0
040713,51,11,0
040713,51,12,0
040713,51,13,0
040713,51,14,0
040713,51,15,0
040713,51,16,0
040713,51,17,0
040713,51,18,0
040713,51,19,0
040713,52,1,0
040713,52,2,0
040713,52,3,0
040713,52,4,0
040713,52,5,0
040713,52,6,0
040713,52,7,0
040713,52,8,0
040713,52,9,0
040713,52,10,0
040713,52,11,0
040713,52,12,0
040713,52,13,0
040713,52,14,0
040713,52,15,0
040713,52,16,0
040713,52,17,0
040713,52,18,0
040713,52,19,0
040713,53,1,0
040713,53,2,0
040713,53,3,0
040713,53,4,0
040713,53,5,0
040713,53,6,0
040713,53,7,0
040713,53,8,0
040713,53,9,0
040713,53,10,0
040713,53,11,0
040713,53,12,0
040713,53,13,0
040713,53,14,0
040713,53,15,0
040713,53,16,0
040713,53,17,0
040713,53,18,0
040713,53,19,0
040713,54,1,0
040713,54,2,0
040713,54,3,0
040713,54,4,0
040713,54,5,0
040713,54,6,0
040713,54,7,0
040713,54,8,0
040713,54,9,0
040713,54,10,0
040713,54,11,0
040713,54,12,0
040713,54,13,0
040713,54,14,0
040713,54,15,0
040713,54,16,0
040713,54,17,0
040713,54,18,0
040713,54,19,0
040713,55,1,0
040713,55,2,0
040713,55,3,1
040713,55,4,0
040713,55,5,0
040713,55,6,1
040713,55,7,0
040713,55,8,0
040713,55,9,1
040713,55,10,0
040713,55,11,0
040713,55,12,0
040713,55,13,0
040713,55,14,0
040713,55,15,1
040713,55,16,0
040713,55,17,1
040713,55,18,0
040713,55,19,0
040713,56,1,0
040713,56,2,0
040713,56,3,0
040713,56,4,0
040713,56,5,0
040713,56,6,0
040713,56,7,0
040713,56,8,0
040713,56,9,0
040713,56,10,0
040713,56,11,0
040713,56,12,0
040713,56,13,0
040713,56,14,0
040713,56,15,0
040713,56,16,0
040713,56,17,0
040713,56,18,0
040713,56,19,0
040713,57,1,0
040713,57,2,0
040713,57,3,0
040713,57,4,0
040713,57,5,0
040713,57,6,0
040713,57,7,0
040713,57,8,0
040713,57,9,0
040713,57,10,0
040713,57,11,0
040713,57,12,0
040713,57,13,0
040713,57,14,0
040713,57,15,0
040713,57,16,0
040713,57,17,0
040713,57,18,0
040713,57,19,0
040713,58,1,0
040713,58,2,0
040713,58,3,0
040713,58,4,0
040713,58,5,0
040713,58,6,0
040713,58,7,0
040713,58,8,0
040713,58,9,0
040713,58,10,0
040713,58,11,0
040713,58,12,0
040713,58,13,0
040713,58,14,0
040713,58,15,0
040713,58,16,0
040713,58,17,0
040713,58,18,0
040713,58,19,0
040713,59,1,0
040713,59,2,0
040713,59,3,0
040713,59,4,0
040713,59,5,0
040713,59,6,0
040713,59,7,0
040713,59,8,0
040713,59,9,0
040713,59,10,0
040713,59,11,0
040713,59,12,0
040713,59,13,0
040713,59,14,0
040713,59,15,0
040713,59,16,0
040713,59,17,0
040713,59,18,0
040713,59,19,0
040714,00,1,0
040714,00,2,0
040714,00,3,1
040714,00,4,0
040714,00,5,0
040714,00,6,0
040714,00,7,0
040714,00,8,2
040714,00,9,1
040714,00,10,0
040714,00,11,0
040714,00,12,1
040714,00,13,0
040714,00,14,0
040714,00,15,0
040714,00,16,1
040714,00,17,0
040714,00,18,0
040714,00,19,1
040714,01,1,0
040714,01,2,0
040714,01,3,0
040714,01,4,0
040714,01,5,0
040714,01,6,0
040714,01,7,0
040714,01,8,0
040714,01,9,0
040714,01,10,0
040714,01,11,0
040714,01,12,0
040714,01,13,0
040714,01,14,0
040714,01,15,0
040714,01,16,0
040714,01,17,0
040714,01,18,0
040714,01,19,0
040714,02,1,0
040714,02,2,0
040714,02,3,0
040714,02,4,0
040714,02,5,0
040714,02,6,0
040714,02,7,0
040714,02,8,0
040714,02,9,0
040714,02,10,0
040714,02,11,0
040714,02,12,0
040714,02,13,0
040714,02,14,0
040714,02,15,0
040714,02,16,0
